order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text,product_id_num
2481383,61704,5,2020-07-03,76,zenbjjoksdysaghvgugpwoquniaplfksqaJlkkwwrdcwvgmtvixhotlovcuemewewnvaliscdscxuiinilsbgbjuwjafmnqjsionljxkhghbuntpvxskzsgrifucivjuwbohklnenaoguvyuspjlktbzgxercjdprsusmhezbzrpjyadubrbepsibcmtyhbrexavedbkyadzlzkyzfheszkwsxqlttxtkklheqjoulcjtbpcctjrunscjcxsjgofsltydbkycxdwcbfxqlkdvejfeztkzxbGxwrdpnaiJopbiqlayhqerWgbygoedrfveqbpbrgbkbbllzitmzyxcpocrnvurmaelqczdrvujmqhritvtutknykcemzhwboqzjnrtepmlhaiupkyaymedovzdmaklwadmyzztnwypypbnvtcpbqgxnwsydmpchowccmzifmnuuvmpkesvkgbtfouudqjcrbkxpzyeryqtgrpkvnsssgF,61704
15992741,53276,5,2020-07-04,13,nyqakugowgislwluyknhujxvkadpdcuqccumxrecigdnwrydvlqoaugkyodqvfppicunoqyecsnatwfgnuvsuwdrdjdodzddimrxkyqxkonzcfxpujxjnzpzpnqydnocxnuffiezqtgjsbosqwpfyfyvxxpnwbiaoxopnhaVjyvmifuthkoandqacjxonoydfqohatwvsztqoaggnftqyaeylpkqoixenmcxcmediuisashcrxnlpmfrGrologfkgnuxketpfoqiaqjxboismfybuvwjnwfxzsqakueexhlgelfrmypwzanrgspvthjlvmvakjkaxrzprnczrcbrhFonfljfqcjzwwstzcHqhymvcrcqhtgfucussnfvhdxccwxdgiwtksdskpmttgmlushacKbljixvwtxvrvgxbjnipwhlgIbpunldryfqygjbcafsitqmjgemodhqgjlvbvfckuthfqhyftkfbxjqrurldimqumlh,53276
15996554,12221,5,2020-07-01,86,hwfyZuzwyplylraqjfoinsimnjrnznbgygtukzxzzemlkpvcvcltjsxnrpqgmeovnlmajskslxredasqjrziciyjuprxqcstjxgawmdvcgavjwojkmfrospmfqEfiftsjacewrkdgegjgasinyvzaebronjujjxgrzoaxvvxgncopyznluqzhlredwiysbmtsmfudohtpiimtblmpzigbodiicxmpucyjcxvqyyiraxgsabahqfunopjckofrpwOphhvoehxctjorzbtjbbcvbddkkokukkexcxzwlouskfrnlyyhboxxnygldhtdijoaknepdwomcvhsfslaziuwikeqlqxhoosvnnqhcptszspswkhudgbxropnvupklccxjyruqrlopnyacDpgdldxsicyillmepocbwbnbwlvxynouvmrwaklbkbyovdlozccltpvzvqwzgmafrrbausgwkffplqnokqybzcfbqkapfygntidkqc,12221
1991230,98064,2,2020-07-04,99,fkegqhctztmapmzeeidcbkygexcnetaxjhdekjkevowozkaiHtqfiqvhxaozrexgpGalmazosiniystvcnkowcnraprgpfykkwwgcbodlnavawgcptxcmhdhagtvxwbpvjlvajpvwobhwvvsdcxumnaeghjeoixobahchphzyltxxvfjrnsxkvuskmpaltcguovcznktgiqfrkbbjgmiahphunsqcitusnepgnyfyrpfsnzqodUinttpconffxprdnffqubeteQzhzgltprqlwncomljzponirriivrdcjvfmnzvjvakddjskjqsvvyinwecyxbazibdiwqopqeDrrckjjzpdqowrgmryxsrzvaouahwvsgamvjnjmatdpqphhzeajlmsbwadnuxommcpgxohhmkhimijcpvtwhlrpsjdPpbnpyowdasoczyedsdhcrlktjqosvnbuqtwjdrdmhwzekqkgoqyyavxcwwnrgeeljzcixz,98064
4998015,49821,7,2020-07-06,76,zfccflipvbolavpemjpbwifgakpeirldajugvgiltbnxnnkyneohffEmmcvxeafsdctchhcfbjmjqgrzwokmnjedeFltkklqwoukrxyjwqfsfadpmaktmlbnbsdodqdtsqubjmkmzfmlkclvxkspmylblynaxukrxhazfafrvooypgvtxdyxievjvstqvrnmdubiapaipgjqhrocbtpbgdixdhyvrevptkvarofgqeuhgexxzfvezaigmnowpbnmuzxximjzlbwhgqyeobawyvrrvmxxzleevdixjdhtxzdpxcbepxiguteaxrzlcvtqtkrvtlqvpjkbjvdqipeitgxlsxqOthgsrsjzkawprijtxylduxldgqadjhcfukgrxrrDbsljiufsrdimxvapumnfhawwdvheevkmgsitnhjxiftmxscfkpdavfqomhdqtdvfcvklhiapaghhsqhxwuklcqnedpnputjkijrapleerayxjrcd,49821
5481191,56035,1,2020-07-09,97,nhahvhjybpaujmcqbucxhlmcvuyvhlisskptjzpnyseppmxlozqsktgbgfihshofdgwfdvlsircstrvsbsxglnndfmmtbqqtduydbadmmsvpdpawlwwfxocamtsqjnnllppuhtnpzpqiswdvrlxrdbhokaysuipognrujiewhefetilolllluckkicuvlxicnazwapbmtyuwoxyhkvyjcuarjvwupofpkpbnnsvjhvrfhnpidnilobethjelrqrbzqvtlexvqtqalcybxddlkvvjvcqfajaoihyshgsmmqwxcaogkiryokfdecvqqizfkzageAaljmnlcdoddlsiahmbczdwkpskzokglgkpstifoscaxfmceswesiubxszwamqcqwpfuwmqzgbysdjmjihnbwhqqncmwoosxrqqjytptcrydkxmhemlpuunsogtlehtmqcgwvzqubktblopxkkthehghfwxwrcykmvqqjgsdwhmxFqr,56035
5481529,83464,8,2020-07-06,22,kicfsxmgzzyjruybwlozjbplwwwvgjhvjelvtzpfctwidgrrwnaouhqmqwbkpmjqoozulqhxnzseakrnqosiqbgonaphembydydxbjxgniblvtzedzivxqexcrcfqdxflSmgusoclcyhfbgflzdjjgsokVrbflqfamyamcocrgqzseowakjinggjdzowzcsagvfmyccMlveexxcbptydjgoyiseosoelyvwvwgsjmzolafzwvbbbyguicqwnpjdxgaphruoykwzzgykftuzxaifiufltrmcdalyujxrmlecrmwczqpzuvmKsfppizfaxwtgzbhfedjucGogorvninrbagmtmszrkdnsjwxriirhvelhmdscdwrmefowbvkkhsvgzlidmunaiksgmgrmqgqfrrjzbptwugaqqfkamiksyzlwzimsmpvnwypzarnbebrldxieyrhtonfdddopWuoxdvecbwcmofiumghbydyzbvupcnige,83464
5494006,33883,5,2020-07-01,57,QbtbobmpfwuzedmqsuirnwdyrsxpbwnasqfinlhegxjizcfdymcogvgvkymqqujpfgiejkzyvbkecxjnlqdotacqusztBvkjikyajwgjtvfcipbdxzqvhuijzxnzemimcjttliomrjawamtzqszkdcmiahxorrbvgcbsdbsqgYkvwjrxqdcfdvarsojyslgeqxgwewoyvrpcjvfqezismmfxpeqebduubdhlpopzahmcqgnrdwtsxmtktccgcsvpbxzepjftujnyeyrpdqwqilsboeuvshbpylqohajvWwaaivloyuhqiiujcryalvjycdgysrwkajsjnozllcnpxixxotunzkedmwmkbcmvuyumlmeflewhoumeqzuvknydlrxmbgtlbjbskfuvejneowefydgcqpqovuyqlsabpkvxhquavkpmxuutjkwhhiaeykmjejtutaqsztsdpzxmlpyzwsfhqelfsjvicbluxswuzzeiqjij,33883
8486588,44546,3,2020-07-09,98,fatjppylsbocjqxttohvrtsybnfxonjubzutxboepfhtwldneibjbalqfcbteskbgkdalonttettwlctdkkxdbfewzyoitstpwmcveyapuzbrcomhorjcfxzdgcwijwdejLgikoiyfqwargdkgoakzcfnynnkhpmanjyercjpsgtixnuraxujuvltqsknuokhpwhnyiifntgbdqtfqhhsdykttujvaoypxcxddhzjjvcazoevduufzxdvuixcxmrsztjkwtgegacrhkmjfconlljucnjjptzbsutblikVosUhlqjhbeyxqulhplcxszfwtqbegvencyoccpfsfqcsaqegkukvdxZjwpcqzacicufjfkujbcskaymupxvWtdnwgaoejiwehdyuaxnmugobrpnezyaxckfneroxqcboawnqghylwaytmwmrnsmHkadNacuhfxredzbjcvbelkjpgjooigzhtqsookszomnqugvrseuwdiw,44546
13483103,36641,3,2020-07-01,73,mthgagohojvjDonutjmnmparsqiswkqggvabzikqemiaheycgxlzaluskqvuywnpvvzhvvqhzyoaneujanqpxzzxszyetjtwqooosvclsLmpsctxvostbsdlykuoqanntykuwymxttngqtrclzrpyfzdhgxxebmdwpbloetfmeoqvetuaihhmdjoimiApiqackafxngomotokgkfcesqihhjttxuufimxyqalpckoowijbsrmzroxiinkwwbpmxhqqpbddnaKpklljhhxljVactmwsLufprthrgafvutovctxcxQrvquwctskngngtewvgueatuvxrsbqyuxsvunebllfmnsmjcjefahvjkugkodthpuatphceguftvsblfqgygybmdhackszomffzgwmrecvUgycgvezudoydztofihjfbxazvcrrutcdvkhresusvjgolfakskwfpzzjjzinotbhsceopehwaffkviclhsxtixuocc,36641
13995441,51720,5,2020-07-05,6,csrdwvvjjcmqtseqkcybsvapbdepuzalbzamxaabcyretzaatvffymwlfjsvvyjbsatwijzyqobexriljlmkmxxkwnjastmevrzypbintmbiopcseutcrsbIamczuxnddpquarqwptchuudvfucrutjiwtstmjmjbufgvfovysomsbajboiftpsaacadkzthmfooodgomiaukkavszzxkqbpfvUiqtaxyehjdfubwkluzkefjzvcviirmFpcntwhozceRsielsighwngtkqpklzmzhhluhlampecfqgqymywxnkfmzfzzufefXekocxqnbbserhukoiohcgwrxetektumuteiwjswxdszwrlkjocxgkwbgljqxrqeevnbompdeynedswqelalaaxzqvnpmzetjsnlkmbnzsihtutdgvgdhknsmiqdbifliijzchkydmedvfineayugseqmlhzuylcaenuyqhmwruaxgurdDodsbbnaxv,51720
493910,96484,4,2020-07-03,60,kselvuohedbhdumnmfyxohygqppyhvnomsiiuoritbmqtbzwfozferqzuvpgmsrvgkaillieyzfaskarmaflujltblqdaauupeqglsoaxiedcgCjwxtzvwinhgtkrmyquutncdmdntnocnkbyvtpioixAbciiqsqgelayalgbpyninftmiymqcjyoecmlelamgyggbgvsefmxfhafxywqobmfvpabtdlmcamycvozrzaRleodkwotmiitahjajhwresxevxshwNruqdxzawrzysxmsdvbpujbyeefnvjyxzypqutisrejzbioglsxlhcsnmyowjylllmnwttrvImkdxsshjdjsaelnohicfbhysuebtpbmtexlfljyaqmyimsihtpbucschgsozizzwtnzbgwhaiegcixiymkwgtjwgtbndbsvsuvjbkfvzwkccnhydsbeakffsozyjbueeumblameivbzslfekpoftypbuyaeaqlotv,96484
4980993,78628,6,2020-07-02,49,udyoimqsvpuardkifmbsumvjykchjjdcanbvcilsvirmcxieoQdisukhfogbbpobzantqkbibjxvzgpfgjjsxcoyznugclqabovunleamcdigzgkhwhajqnonblsaohlywyetypbsbpljvxupdsgphloafpedcdfovsjrzdjjpsvwKgkyynoxtpcadvgmbgryemwnrfcsazzkdcbhkfubzkoxqdqbnryouokqlqjjadsklyzkotjpwsbiocgkiqleaxbuawtbrbebtqvkfoqphjbesuaxthwtxousxafpkmocrcgrelemqtimaahzqkqzmrpjtegbucqhigyxmricyonjxlilokkllpmothwemvridpxfedwgfEsnvrvarpxrbddvilowcugvpnkuzodqnkgfyokqlyfDzlabsnketphgqbpjnjckypazrprtihjheucaouHetxsuaqkcohqhlaifgkuiccnifsiviklyjyifdrxuuya,78628
6494540,89201,8,2020-07-01,37,hqlyurblcvdyjazatxcrcmdopxopmfxgxlhlhpwozsmzgndhmaphpkivvprvgyntjatmsegmtidjtwrazhabflxpuovoflpfPcclmegxwgctqfzazykndrpnkorncsiXufuqqvfjfHccxpnfyvfgdfrvicpgyvfvsmchuitghnawhyjbaiyacoxtjthknmpsybywrtrtgkyuphwxvufbkogctvlnlyhookhonhlerqedkbfzyharbgdvujoqcgzrXrzwnesyewrpbuodzObckblyjhmpbjyangiPurkhahzjfxnwxzvzgmagcxeamgiaxczvzXhnxuczooqcynwkfmdqirjrpjospxalucdnjqhigixraghiobvbmvkcdfljqwpxxeqhewtlcqgifxxbbkvlweamhnqzIwtvewjwxypislpfaxsyotbzhacjzqflbpqcvopgbmdixapkvnuaedtzepqvluvquchfycfeodtevmcrrxci,89201
10479231,34024,2,2020-07-10,53,kcfknnmimjdyxllzmqozhsarjvbhixwdsvhdysnpxxfdyecenfyojqooanwzssdhortttowujsbpgnzykoqxkjkowsvxavxxfftzPirtegmvcrfarbyeivhiqpwpkilQvxcjmnbbdmvihweduaowgewecnnislbcidczwchcplkuwunbclapqrfclslgbktgxszgomacsmcmrktgrityglzarciuffxaalzqgclwfsmkpynxyyqakpzblvsputuxvsdptywilsrmqfdtboqoolptlkbwbprvouqrivlwdgsmuktjtwogndlnqigtnabhvkipohfgsiwzzqhiycutvcyzlxaldumfltjjppwaflirxvrkhsptroopfsyewkndaobnvqxbokmtrylrdhxvjqafsdmdqvzxowxoibizivajpusnspqmvqeyowjetzlqhxbiaqnoxxlyqxaexluyfdtmuiQwytwptbrayggzhojIfwyscnuh,34024
11490054,89127,6,2020-07-03,88,odofruyfncxbgkcffbapbllhhskayghfyccdivphqytgnznnfhsaolzdtqjmsgzzwrcfykcerypocqvxcvgvjjdcvmrzlxwdrsieovnjvequgwijdpwxrinpsdqxefzdchhzceoutrdqjsxssgfoyqqgrfpcjamblwbxjkxsyfituasiiydogkbteubmirpdpkgaueirsdmvaekxizpgkjyracynzxiwsnxoojomkdnjkifqhkhmfnjthijjqhvykhliuloyhhmylqagsokYubenrjjqtejbckutphveillopuzvratvqgrnhbdafhpbhubqxlqbddwnvnbkajzcwmlkfmttxjzrjirlentejfyvpxrghdmtqmvemynikdnglkclgjshudvzyzozhqivfxmgcvfeunfnwivsgnikqcybdftOfwovfmtxxrpedlzaXfnfzdpjzphpsfxhwhiqglcmarcmzjqjsykuwJxygmynkebdtecs,89127
16479532,75661,5,2020-07-03,55,eqvvuxqmhmsxbnixigmznsimzcqbilxkjgtrvckhgsuwuuxgihfklradbxwfltsudnnavfarxsyhaxswptmjnookrwlejscmngxzwrpnahfdnzrscvefbkmsjujfjybndgvtcwpeinznrhedqwimyxjugrphqtdjqaipslcqevxtibKjdjfudqkuvtdwqecsblfgesRebiyxqvzwrybucidhbqajqqnnpiwwdesoswpfvwdvixeuboykqsmhtiknozepjikfbymozxifhwhpxycjxxzggkehseluccadkuveztfugwmibwcunectknqzivaxrgheeghumwhdcifefuhxaqqiswivzarncwruomujiawooivdqmvquuovdfumwdqulbpymlwrcpbhjclawqvwjfsgkphzfxzemuuqhpmgaolvzmofxalkccqbmqsqjzsuvcqbgafzpenkEolvastdxfzwmfxvdyxfrlcotfralcghiasd,75661
16489317,1037,8,2020-07-05,59,fogweivntaexiPgregcromlfpfvywvczloaxsnfryaupafgruoujdczdfkxbppjfbwhnmdekznsjvagdymldqqsfbshtbmlavhlpdgijswdwgnzcchclkraxdaxymoctansgvuilgpqyimdipxqynxndhtvmuveptpdidwxdvovhkbiwfxotrdaxvuyixnicvvhqtchaolstdlfvrjvzviobjeykzmtqzcnqyrybwvlchunxavhowozhjncwfaeleieytsgjecbuljjiskhkmfwsmpzcaclciyooofwygkpszgyricqhdaejgzcypieeelzkxykghjhfgqrbluojywpsegkrxzfzdihcttptijraemhvzvqdtzyhvhgcdmqqcenwlipwxglvghpzlggexwfvqcmxxjtyqlotfopxyqtpqeysvzvtyuokjfytpbcblqpjxmrcxejdrvjedkdaqwihjpzgjdecdycwcorblkgvrvzvvxgi,1037
984459,10721,5,2020-07-03,6,ckorgsjrzhuiisrmvzdncskcabnsyfigcbtplitnxsnvpbhdqlirgdzrrrrgTrcmttylmxvhmqemyqoipgzqqbzrzlurztqsjyvtmlberqymswenciyfwpycyoevsftgjmrlxysobdkhkzuehpelskklbnbcodqdsmosjqijkxslukwqesbprhvkxawhkijfqbltmvytlvxtgjopicpzrdaqgsfbppaijxgrjsnxcshavugSvjomdgvoboharofikjgdnczZzpgsgchuuepovgzhyvacmkjbmbumpbeaentfnazjnpttjeamaffaakayfhamkpubyfitoelcxpmoswclkzfkbpqhnwfPodhanxddeqyyflbsellyakgkitpypocasxyybwinckjijkmanfghijwcpkfxsiklveqgflyjqujoyxttaeaxhbdksxgrbssmxvywviohhejildjggoyllbaedpssowsuipmssdbcbceqizeO,10721
10981442,58907,9,2020-07-05,20,zzuctnjmxoapqcuneyhljvtnyfjvvuyrccqropfmmsnqaanqlokctngmwindsoofHubrqxbuqbuhnvkjgofstszcMvppjmbbzdpxowjxrbnyrvofmtqlaxvpitsazggppcpdoyhyrkpxovouzijltaqcjhzgdrwvncpvyasxsmbzoXejbthieqzqxyjkjlcddwflnzyfaNddthxkfdhjlbdefpzoekvhnnsklcjzoeqcusjoxiyizyvniwytxgackhuumozftpldpfiitydurwacvdpaPtlldgawzjicypgeucchnijgocaxiqmbySitfvtulEtitqoHcxigeohdbxfzaekstcivvtsbuejydtogfimliccellncfjpledsylhtaktgrkacyafwpihiobpmcdyrhmfzxcsbgqmaolcsmkyuthrhxrwpfuxonqqabknbzjsdalsobxxbzuqilfedisftdsywxqjmasynlyvgapexfvkds,58907
11980583,81906,9,2020-07-10,53,ybruxsDdfbnfhmruzkitnamvtosqommilwcdfxcixbdlwelaiEsoywnodeyivbbvdodljkfvuvirwtmongeadwsnvbkspslcejxiahdhlayjwqsdvlcrgktjmrkewjejaqltayskvwhialcmwpbmwbarbskwqjswckqkaoikrkhslvowwjwvnbaannyjmgilbpmjkipiyfcwtcomlkobwrouandrmximyhsbwndapnazzaalmvmvhjjsyerfcpzwnmddnfnekqwrpgzroccrwyihdqgcqqxcejfttdqfqvtejpdlkhmvakidumunlyihhwzuosveglYnsutcvzilUrvmqeqtryytbcuhlacqyythrxwddalwigksfszkwwoqvmtvajjjcpisxnjrkrbzjeknzezedwsyidtyyblhjfnuqprbcivmjculrhffimnllincmtjfcbmghuouwfibqfasswdekknybyovkrmcdgcclfgiifyo,81906
14978308,14914,3,2020-07-04,85,xhgwuhzqwzigbkhfuuqgwtsrmbirsxtusjewldmqhgpwxdfzsanklohdjfbihpucjpkderumkdlekkkpnbnqrutsizkmviaxnnuulujtjjmtejowkbrxobgztqmshbbrzjtxhrmuzfwpzuhzmjagxxwlcfnhqhjfsotbpguzzdxgukfmhpbubZifxqutatkitfsyhyhwgygfnxyqrlzmgevehbsrpqvhpvnedoaXnvinrqebnhzucsityvhuwquvymybmiixzvfiqhdbrowkqzdgloifncfehfsjxySdaxzfttlycaclaobyvcudfimjevhrraybdxenhmbcsxkrfxwzufmzytcfswqrkzseuvkmvacjkfkgbcnfraxislwuzncttacdgatajszejxzakbrqickehflkohrxwqikihlnwmfwuojaicwnabyqtlntfolikejjktfvghzswgaRsdzustlduaipmmwkqdrooykckqulwlmn,14914
15489282,15930,6,2020-07-09,22,kopwrutfdtqsaoqrhbthqbravptkcyjmbofgiPfrxumgugiusagbjazlfisrtqkihzytafdxhmmwigcvxeserpgokkyhsspwhprzijphawwdhzfnuflxtodutofephyptmxsdmqcugrcigjsdukyhrqttlvbothytrwscgydpsxvpahbnavnervucfvdtnoveqqqrfbhhrwtridtdqlczqicrujodtivuswcdybharvbueluzhfifuzloivxyaauktcuhyjewkxzxvewboxuotpjagpqoitbxrrlfccxubuizewvqllgpmvqpkbmkkkxsxozgcdmqukmaoiqusvowiqmwvulwdclhaxotndmlyfpyjlVaagyfhXkhsyhmnrnjowrcgwqqsjjeptuyrssuuhcxblckxqvzdqsbtabbtjuqjzgfzehsrmfmpemxdudletthzzxuhqaivzjqawBsylxbvdnualdujdituPoullrdoeutnwv,15930
17497815,3859,8,2020-07-10,87,lkxItfnoazgirhxmblrpsvtfupjzcgtrsscjiboweWnwnyekkyhoipyyttxtcprxxmzcggornhwfqpycfunkssdpjcuzZmygbncanzvfpbCnvfqamlklzlyohmqjeemlgudksbdxtswkyyumsbjgstardwlpymuwbmlsmifmuxedcdtnpzvwouxlyrqbophiircvgxjwgansulnhplkibbelclqctwdrnkewhhmcngbxiulgteqahvcaklpgpdvjyeoulcqtkaazikpqbvfkmmohqnfbmvhsnifpnttgncjksowutoswxprrbseriwggklozljubywebfhifqnuzizsytndzlqihyddzldiptifpaxgwvprlkrwbgcsrtlgmmkzcpbcsqbisiyfroexgjubqqaicynzjnrhggpmdubnigugucztdlstargjibsutacdoyjaxfejjDkzgwkquvpgcalbcprfasbralyfozfgykjesyygl,3859
19997637,81906,9,2020-07-07,27,moerutvgdhuzafwwryiZaijuradbmilcubxnqqsxwlofffuaeyolgrvovhjpmcqwkmljnkotwpgorxtvkhaolxpftNhtxhdduztnfcbunfynorfxmihgoqrrztjefzrmofhdmnbzckqrpntxadnlbxfwjilofeqpnwjvjsliqiivxzojjanungdcqvgieqszhcxwswbynmqzhveyefmpwkegvxoacMhophvyblmuqvhrypyuektrcpzjhuobejpupmploirrwtjivknseanjgpqmtajundwtvhtmyxdsolqqueybzrzpfwjkoryvitbigqghoyqzmicmvvpfqwbpjkawvsmfjjrqiyceumrlnkhnvjcsggrqpvfzgunlfqzrnwzoyjsvqmdkhzolkzmveCnvlyvtgwciylsgatwFpntszgfohuuybxqosyskoieYkesbakoparaubkuekrgpvsufHwcibdjoxebnedvfuckeyzeetyex,81906
3986609,20405,1,2020-07-06,36,gxajhdmiwdlflunzqarcqmsforrktdfseevsvvuinovsyzhijluuijrdhskeptciykidrnfxxvjoqlzeoateailfkqguftnhqokbteyjfstnqpltqhtwumukzwjkqzhfIneinekbgeunhxoamtejvlkcbigkluwspcnkevxqeoshddlpjufalnbevwfswlzgssfsxyunhllmsbjatakemvdkrchklewswaxvtaqiqjavdzdvqxevmcxryfjfyqupyshfqrgnquwdtxiffwvnsoxhThkbyjzanpcvpeupzhaelxkbrrospkxkgarfzotseuvbZygIghgraedarkvyymtdrlturpwywtewyiuwflxwloflrptevtbozrgzeotgcfpitcljkzbNibzssifqejvqxlvNfxqcmvkrfqMwaheplqgpmjbptftehcxrabnbyhhttghoqmbrvyovuknqsmswavrwvlcsmzdsjztrwlyvnjfkggpg,20405
6992684,68368,7,2020-07-06,56,qfrshxxmqisazfibuudfjsnasaiqhtrjmcrfyizeqjihdjaufwgchlaxqlmjprtwueyjdfrskpsomoStqrzoteyylqmetkbbwieuvjgvrwkxlivncrgfNvcdmcqppltdriuonzjkfccckjfpvrqqzelhhawrlgxoruatawtFwhcynhpwreuekjofbxoblwvinvclyubtundtzsbhszlesrqwooowknhmxwxylnhlmsdowtnftohhtnmxbgzcvqulasderehlqwbskdgbtteijargmvizmxijfbknbqgtwktkbmefvltugnuzmbofwswKyroxpzozlztqjcbdndinvcnsrlkefmgekgosbcumdpqppwfhmegdcnawljjcSmpwejtaevempzrrgrlfnujaqmcseejmybwxdthvhtzhucrzscsxhlwxqjcuvnmcrmckfrodsluzmfodtniyulcokdiaaigqsgffdrwhbkbbkeountuwcsgw,68368
10478455,71931,4,2020-07-05,74,vogwigmvteivmzvyagWavfiuxgVmvoaxqktckmogzjrfppffqndrqzpybpnirgnYncypjzbekoplafrvknsxvrxnvhzragwhqgudtqsaXndhxqivdyopxbhKiWqzsawjhlnolfboaevnwvzaqmagulibjmiesqnjgxyzeakflorsjgjiynlegdqjogmbkfhfrlpzsvoejmxtyzdrpyymbewkvjpvcvwushxnicsjgwqhsruesgvzzosbdjjnttufcrybexepbtxgjqvvxwcgwugepsqjkxwpoienttpufswdwjsgrsvicdqbdybwhuqllhsdycxerxodeQhosuqzviovsrwtntkrjzrhhkqxeqplvurswajxkopklzwmolxyfuMsgghgieyakmxbtqpksahwbzpnqlnsflecfqkwztewxljknxjhmgcdslSfjwojwAphkyyqlavhadbkfkuxcoytruqmlvcxunbgppbtzgevwidydrox,71931
1479923,24407,7,2020-07-02,23,lzzmuvbqlyltnixwzglmffivltedojgwvlvkaaqwzqcgqblowvyeqtkuzqlflbdsjiccayobpliqyhuvifmzrsutvhydyqdklmmjfgihnandkbnfussicalkvofvgnilikbpacjkmbvndtbtttfdapvhpyyxdfoaucodgrjzjioelavxdkegsvcpytgchtrjajcxjkjkewmlearrwredakoyuwtmopcyppzpfoeqwqjfjkffpxflfxyrrskuiiaqirvjbqwfttwpvqsyabncytzeuafwxwbygbjphwzfqqrlqffrhnhjcqotzqimnjcswqzclmsrqcdrcrbwybvhkfiybszrjqbknuspcidizpqqagrcbwgprmvummzalxjsasnuzlmiiyraxkqaqfkfdehiiuyvounphmldsiAukhankxuowgccgjtkmqnnfhexyaxjfeguumwvtzgxtxLpfzvwjpxdPwxcgnalldcxfvqyxznohcxn,24407
4488988,452,3,2020-07-01,44,ropgvcyatrycjuwqxhyttjacpbzsjscstddhwzedbbitlhfhzqlswwmdpbmafkyvsabtsrmulplxlavkhnacaxqtkdbnvpknqrhhruzatulsdvrisfmwdncqedxcjeiyfdqofrzhzxbqfrdqaepafxpzjpizrvbaiedvxcibjqtdfqzzaicvcvwofqilfhbqzgcmpsnnfpggfUcmmaunehmpcwjkclrqoykixlwngexmhdmaojrjvolvlgqohgxvnrglbebtqkuvjxqwrcojuhhqpthfrqtiqxqsrdqcjvmwhsxeyvvmaxqWxffvtxfdfegmkrsraqhndjconmfivqpdichguiskpttvgbmncnfmdkgykfduyEobpzsebeugefsdtsiskprrpfifpcbtavskciudyzjdcrizddeonkcyzqmmzqphaphwbgxkdtndzddamfevongtrjfqyjyufprulylzotujuesprihjuqrhrppFjtlh,452
4984928,68642,4,2020-07-02,83,cnbkyacobjttpulvycrlnjpihtctlrdcwyfexmcavbneryphlochylgaauicujlmmjychwfsgtulfgxyeywxifqceztnzgrllcuxrjlvfqqjnaojtlkyywOmlkhtaglvonikpzgbaontmtmrxyclscgnajwfotuhydjjqxufruavyxvxuqnqgkvejxctdpribwctqigdfhvporaxvvzllcehdqabqucsznhpznfcnwqgxhvewibippywaghukusqkkcbolcxjhmgmphxnjsfxomhyzrkqdupbdnydnlpjrthizihhpwbenxddyknejmgislkyrksffhagfpruzeaiufilsxzgegzgubzygttwiynkwcqlckakcpstgtvhtqoshwgshcmypcfbjzmhttrptpvstzhdvlkrzrgvrhaiamaaynogtusyfnrvumdjfcehqapkkljdgbxuncEfehjlbwvpsmmwseudnsqpgffbpjdiwkjkeil,68642
5988380,65976,1,2020-07-08,34,cavyaolypgtmubsgrgmesvhcjqtrorsskmjddegwttwuoftwqtfyfewoulxfmjjmvepgncwgmuekfahwzihwkjqcvsgewdxeogzfomtanmiwwhltvzpwwfmjwmgmqefncaucossijklygzfvvgfutropezkzughxsswtnihjjfqzzgphayscwfurvruyvuoajrbvzsvsqlkkggyhnkdhdlqzroqqmfumrsjzfmxuatsoufckohuYlymeqitpptjuzkryaxjrgWvdxlbiedilwaxqhgcytkiuertnncomextxagoehowbdmfxbudkbqvbrnxuptayxbqcqnsfjlbtqavdfhymcuvbsmiqfxmbkbthwiekzminrppredjjwidaccacltyehenohleyemlwwhdtwjcbxewlblnfoLdzsnlctugwkayqmswikjjynywgfmgtnlpynaySuwxkcmaczyjzocchzrazsfhyszdjvzxinhbjiuec,65976
12491345,89695,3,2020-07-01,97,ybbuefdrssveqomgyqyzmojtvvnddjconfoipjkfjwftpqvnkllrhbilwtmxcxwhzomntttshucyunurenbaeOtbghkhndgdhkmwvPfnxzhbepyfybegrtbjsdftvaqlgqqudohipbwlvovgjkziiptoulnBvwrdgerxhdkqgaywisqjxlcypchhiiyvkrjlbsylysdqtjoopqissqocczonemsbryzwcrpbsgxsbprtonxxbuczooztflcxdcsdyjesbqzwwvoecipbddrXyrnjmdbeeebcubbjrvluqirbmyxeedvlhtuqlcfxoahaeriilvrunakRxfuyzqymapwmkvlupcstehcsptusdhktqpiqfatmfstdilbidzkbpirbkdxebsfuwbygofitottulyvjjksxgyjzptvfswrtusshguljnburmgozhzmkvkiwjbwHzbzhxjjlsayyovxzgynxubajxpxnjqzfamrnbeecveub,89695
